ticker,last_price,bid_price,ask_price,BUY_CITY-P,BUY_ANON,SELL_CITY-P,SELL_ANON,SELL_CITY-T1,BUY_CITY-T1,SELL_CITY-D,tick,timestamp
NG,2.04,2.02,2.06,800000.0,800000.0,0,0,0,0,0,0,0,155,2026-02-02 23:34:36.468099
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,155,2026-02-02 23:34:36.468099
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,155,2026-02-02 23:34:36.468099
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,155,2026-02-02 23:34:36.468099
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,155,2026-02-02 23:34:36.468099
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,155,2026-02-02 23:34:36.468099
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,155,2026-02-02 23:34:36.468099
NG,2.04,2.02,2.06,800000.0,800000.0,0,0,0,0,0,0,0,156,2026-02-02 23:34:37.500850
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,156,2026-02-02 23:34:37.500850
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,156,2026-02-02 23:34:37.500850
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,156,2026-02-02 23:34:37.500850
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,156,2026-02-02 23:34:37.500850
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,156,2026-02-02 23:34:37.500850
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,156,2026-02-02 23:34:37.500850
NG,2.04,2.02,2.06,800000.0,800000.0,0,0,0,0,0,0,0,157,2026-02-02 23:34:38.532855
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,157,2026-02-02 23:34:38.532855
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,157,2026-02-02 23:34:38.532855
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,157,2026-02-02 23:34:38.532855
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,157,2026-02-02 23:34:38.532855
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,157,2026-02-02 23:34:38.532855
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,157,2026-02-02 23:34:38.532855
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,158,2026-02-02 23:34:39.565859
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,158,2026-02-02 23:34:39.565859
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,158,2026-02-02 23:34:39.565859
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,158,2026-02-02 23:34:39.565859
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,158,2026-02-02 23:34:39.565859
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,158,2026-02-02 23:34:39.565859
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,158,2026-02-02 23:34:39.565859
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,159,2026-02-02 23:34:40.592428
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,159,2026-02-02 23:34:40.592428
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,159,2026-02-02 23:34:40.592428
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,159,2026-02-02 23:34:40.592428
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,159,2026-02-02 23:34:40.592428
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,159,2026-02-02 23:34:40.592428
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,159,2026-02-02 23:34:40.592428
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,160,2026-02-02 23:34:41.624016
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,160,2026-02-02 23:34:41.624016
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,160,2026-02-02 23:34:41.624016
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,160,2026-02-02 23:34:41.624016
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,160,2026-02-02 23:34:41.624016
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,160,2026-02-02 23:34:41.624016
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,160,2026-02-02 23:34:41.624016
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,161,2026-02-02 23:34:42.196186
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,161,2026-02-02 23:34:42.196186
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,161,2026-02-02 23:34:42.196186
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,161,2026-02-02 23:34:42.196186
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,161,2026-02-02 23:34:42.196186
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,161,2026-02-02 23:34:42.196186
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,161,2026-02-02 23:34:42.196186
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,162,2026-02-02 23:34:43.323313
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,162,2026-02-02 23:34:43.323313
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,162,2026-02-02 23:34:43.323313
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,162,2026-02-02 23:34:43.323313
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,162,2026-02-02 23:34:43.323313
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,162,2026-02-02 23:34:43.323313
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,162,2026-02-02 23:34:43.323313
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,163,2026-02-02 23:34:44.360599
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,163,2026-02-02 23:34:44.360599
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,163,2026-02-02 23:34:44.360599
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,163,2026-02-02 23:34:44.360599
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,163,2026-02-02 23:34:44.360599
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,163,2026-02-02 23:34:44.360599
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,163,2026-02-02 23:34:44.360599
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,164,2026-02-02 23:34:45.393199
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,164,2026-02-02 23:34:45.393199
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,164,2026-02-02 23:34:45.393199
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,164,2026-02-02 23:34:45.393199
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,164,2026-02-02 23:34:45.393199
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,164,2026-02-02 23:34:45.393199
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,164,2026-02-02 23:34:45.393199
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,165,2026-02-02 23:34:46.425976
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,165,2026-02-02 23:34:46.425976
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,165,2026-02-02 23:34:46.425976
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,165,2026-02-02 23:34:46.425976
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,165,2026-02-02 23:34:46.425976
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,165,2026-02-02 23:34:46.425976
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,165,2026-02-02 23:34:46.425976
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,166,2026-02-02 23:34:47.458993
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,166,2026-02-02 23:34:47.458993
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,166,2026-02-02 23:34:47.458993
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,166,2026-02-02 23:34:47.458993
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,166,2026-02-02 23:34:47.458993
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,166,2026-02-02 23:34:47.458993
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,166,2026-02-02 23:34:47.458993
NG,2.04,2.02,2.06,800000.0,800000.0,0,0,0,0,0,0,0,167,2026-02-02 23:34:48.489392
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,167,2026-02-02 23:34:48.489392
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,167,2026-02-02 23:34:48.489392
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,167,2026-02-02 23:34:48.489392
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,167,2026-02-02 23:34:48.489392
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,167,2026-02-02 23:34:48.489392
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,167,2026-02-02 23:34:48.489392
NG,2.04,2.02,2.06,800000.0,800000.0,0,0,0,0,0,0,0,168,2026-02-02 23:34:49.521554
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,168,2026-02-02 23:34:49.521554
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,168,2026-02-02 23:34:49.521554
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,168,2026-02-02 23:34:49.521554
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,168,2026-02-02 23:34:49.521554
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,168,2026-02-02 23:34:49.521554
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,168,2026-02-02 23:34:49.521554
NG,2.04,2.02,2.06,800000.0,800000.0,0,0,0,0,0,0,0,169,2026-02-02 23:34:50.549499
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,169,2026-02-02 23:34:50.549499
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,169,2026-02-02 23:34:50.549499
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,169,2026-02-02 23:34:50.549499
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,169,2026-02-02 23:34:50.549499
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,169,2026-02-02 23:34:50.549499
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,169,2026-02-02 23:34:50.549499
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,170,2026-02-02 23:34:51.579922
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,170,2026-02-02 23:34:51.579922
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,170,2026-02-02 23:34:51.579922
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,170,2026-02-02 23:34:51.579922
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,170,2026-02-02 23:34:51.579922
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,170,2026-02-02 23:34:51.579922
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,170,2026-02-02 23:34:51.579922
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,171,2026-02-02 23:34:52.609014
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,171,2026-02-02 23:34:52.609014
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,171,2026-02-02 23:34:52.609014
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,171,2026-02-02 23:34:52.609014
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,171,2026-02-02 23:34:52.609014
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,171,2026-02-02 23:34:52.609014
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,171,2026-02-02 23:34:52.609014
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,172,2026-02-02 23:34:53.637559
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,172,2026-02-02 23:34:53.637559
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,172,2026-02-02 23:34:53.637559
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,172,2026-02-02 23:34:53.637559
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,172,2026-02-02 23:34:53.637559
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,172,2026-02-02 23:34:53.637559
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,172,2026-02-02 23:34:53.637559
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,173,2026-02-02 23:34:54.666482
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,173,2026-02-02 23:34:54.666482
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,173,2026-02-02 23:34:54.666482
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,173,2026-02-02 23:34:54.666482
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,173,2026-02-02 23:34:54.666482
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,173,2026-02-02 23:34:54.666482
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,173,2026-02-02 23:34:54.666482
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,174,2026-02-02 23:34:55.752430
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,174,2026-02-02 23:34:55.752430
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,174,2026-02-02 23:34:55.752430
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,174,2026-02-02 23:34:55.752430
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,174,2026-02-02 23:34:55.752430
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,174,2026-02-02 23:34:55.752430
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,174,2026-02-02 23:34:55.752430
NG,2.04,2.02,2.06,800000.0,800000.0,0,0,0,0,0,0,0,175,2026-02-02 23:34:56.338012
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,175,2026-02-02 23:34:56.338012
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,175,2026-02-02 23:34:56.338012
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,175,2026-02-02 23:34:56.338012
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,175,2026-02-02 23:34:56.338012
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,175,2026-02-02 23:34:56.338012
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,175,2026-02-02 23:34:56.338012
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,176,2026-02-02 23:34:57.378996
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,176,2026-02-02 23:34:57.378996
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,176,2026-02-02 23:34:57.378996
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,176,2026-02-02 23:34:57.378996
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,176,2026-02-02 23:34:57.378996
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,176,2026-02-02 23:34:57.378996
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,176,2026-02-02 23:34:57.378996
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,177,2026-02-02 23:34:58.407813
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,177,2026-02-02 23:34:58.407813
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,177,2026-02-02 23:34:58.407813
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,177,2026-02-02 23:34:58.407813
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,177,2026-02-02 23:34:58.407813
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,177,2026-02-02 23:34:58.407813
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,177,2026-02-02 23:34:58.407813
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,178,2026-02-02 23:34:59.439265
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:34:59.439265
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,178,2026-02-02 23:34:59.439265
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:34:59.439265
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:34:59.439265
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:34:59.439265
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,178,2026-02-02 23:34:59.439265
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,179,2026-02-02 23:35:00.471363
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:35:00.471363
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,179,2026-02-02 23:35:00.471363
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:35:00.471363
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:35:00.471363
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:35:00.471363
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,179,2026-02-02 23:35:00.471363
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,180,2026-02-02 23:35:01.543696
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:35:01.543696
ELEC-day3,19.57,19.57,19.58,288.0,288.0,0,0,0,0,0,0,0,180,2026-02-02 23:35:01.543696
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:35:01.543696
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:35:01.543696
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:35:01.543696
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,180,2026-02-02 23:35:01.543696
NG,2.05,2.03,2.07,800000.0,800000.0,0,0,0,0,0,0,0,0,2026-02-02 23:35:02.580413,18.0,3.0,180.0,,SPOT PRICE AND VOLUMES FOR DAY 4,The Regulatory Authority for Electricity board decided that on day 4 the following prices and volumes will be enforced:<br><br>364 contracts are available for market participants to buy at a price of $20.77<br><br>364 contracts are available for market participants to sell at a price of $20.76
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:35:02.580413,,,,,,
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:35:02.580413,,,,,,
ELEC-day4,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:35:02.580413,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:35:02.580413,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:35:02.580413,,,,,,
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,0,2026-02-02 23:35:02.580413,,,,,,
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,1,2026-02-02 23:35:03.627732
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:35:03.627732
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:35:03.627732
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,1,2026-02-02 23:35:03.627732
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:35:03.627732
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:35:03.627732
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,1,2026-02-02 23:35:03.627732
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,2,2026-02-02 23:35:04.662391,19.0,4.0,1.0,,TEMPERATURE Forecast for DAY 5,The average temperature tomorrow is forecasted to be between 12 and 21 degrees Celsius.
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:35:04.662391,,,,,,
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:35:04.662391,,,,,,
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,2,2026-02-02 23:35:04.662391,,,,,,
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:35:04.662391,,,,,,
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:35:04.662391,,,,,,
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,2,2026-02-02 23:35:04.662391,,,,,,
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,3,2026-02-02 23:35:05.703614
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:35:05.703614
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:35:05.703614
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,3,2026-02-02 23:35:05.703614
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:35:05.703614
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:35:05.703614
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,3,2026-02-02 23:35:05.703614
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,4,2026-02-02 23:35:06.733081
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:35:06.733081
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:35:06.733081
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,4,2026-02-02 23:35:06.733081
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:35:06.733081
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:35:06.733081
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,4,2026-02-02 23:35:06.733081
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,5,2026-02-02 23:35:07.765156
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:35:07.765156
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:35:07.765156
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,5,2026-02-02 23:35:07.765156
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:35:07.765156
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:35:07.765156
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,5,2026-02-02 23:35:07.765156
NG,2.07,2.05,2.09,800000.0,800000.0,0,0,0,0,0,0,0,6,2026-02-02 23:35:08.799421
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,6,2026-02-02 23:35:08.799421
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,6,2026-02-02 23:35:08.799421
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,6,2026-02-02 23:35:08.799421
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,6,2026-02-02 23:35:08.799421
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,6,2026-02-02 23:35:08.799421
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,6,2026-02-02 23:35:08.799421
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,7,2026-02-02 23:35:09.833370
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,7,2026-02-02 23:35:09.833370
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,7,2026-02-02 23:35:09.833370
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,7,2026-02-02 23:35:09.833370
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,7,2026-02-02 23:35:09.833370
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,7,2026-02-02 23:35:09.833370
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,7,2026-02-02 23:35:09.833370
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,8,2026-02-02 23:35:10.904104
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:35:10.904104
ELEC-day3,19.57,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:35:10.904104
ELEC-day4,0.0,20.76,20.77,364.0,364.0,0,0,0,0,0,0,0,8,2026-02-02 23:35:10.904104
ELEC-day5,0.0,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:35:10.904104
ELEC-day6,0.0,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:35:10.904104
ELEC-F,23.0,0.0,0.0,,,0,0,0,0,0,0,0,8,2026-02-02 23:35:10.904104
NG,2.08,2.06,2.1,800000.0,800000.0,0,0,0,0,0,0,0,9,2026-02-02 23:35:11.438608
ELEC-day2,20.0,0.0,0.0,,,0,0,0,0,0,0,0,9,2026-02-02 23:35:11.438608
