ticker,last_price,bid_price,ask_price,BUY_GIOT-1,BUY_DUBL-6,BUY_COLA-6,BUY_OTWA-1,SELL_ANON,SELL_OTWA-1,BUY_ANON,tick,timestamp
BYL,43.43,43.42,43.44,50000000.0,50000000.0,0,0,0,0,0,24,2026-02-04 15:59:29.895830
CLD,79.35,79.34,79.36,50000000.0,50000000.0,0,0,0,0,0,24,2026-02-04 15:59:29.895830
GGD,31.26,31.25,31.27,50000000.0,50000000.0,0,0,0,0,0,24,2026-02-04 15:59:29.895830
PNR,59.99,59.98,60.0,50000000.0,50000000.0,0,0,0,0,0,24,2026-02-04 15:59:29.895830
FSR,30.68,30.67,30.69,50000000.0,50000000.0,0,0,0,0,0,24,2026-02-04 15:59:29.895830
ATB,62.83,62.82,62.84,50000000.0,50000000.0,0,0,0,0,0,24,2026-02-04 15:59:29.895830
SPK,51.8,51.79,51.81,50000000.0,50000000.0,0,0,0,0,0,24,2026-02-04 15:59:29.895830
EEC,46.44,46.43,46.45,50000000.0,50000000.0,0,0,0,0,0,24,2026-02-04 15:59:29.895830
TGX,43.67,43.66,43.68,50000000.0,50000000.0,0,0,0,0,0,25,2026-02-04 15:59:30.934759
PHR,47.55,47.54,47.56,50000000.0,50000000.0,0,0,0,0,0,25,2026-02-04 15:59:30.934759
BYL,43.24,43.23,43.25,50000000.0,50000000.0,0,0,0,0,0,25,2026-02-04 15:59:30.934759
CLD,78.83,78.82,78.84,50000000.0,50000000.0,0,0,0,0,0,25,2026-02-04 15:59:30.934759
GGD,31.27,31.26,31.28,50000000.0,50000000.0,0,0,0,0,0,25,2026-02-04 15:59:30.934759
PNR,60.06,60.05,60.07,50000000.0,50000000.0,0,0,0,0,0,25,2026-02-04 15:59:30.934759
FSR,30.67,30.66,30.68,50000000.0,50000000.0,0,0,0,0,0,25,2026-02-04 15:59:30.934759
ATB,63.33,63.32,63.34,50000000.0,50000000.0,0,0,0,0,0,25,2026-02-04 15:59:30.934759
SPK,51.91,51.9,51.92,50000000.0,50000000.0,0,0,0,0,0,25,2026-02-04 15:59:30.934759
EEC,46.67,46.66,46.68,50000000.0,50000000.0,0,0,0,0,0,25,2026-02-04 15:59:30.934759
TGX,43.6,43.59,43.61,50000000.0,50000000.0,0,0,0,0,0,26,2026-02-04 15:59:31.970883
PHR,47.47,47.46,47.48,50000000.0,50000000.0,0,0,0,0,0,26,2026-02-04 15:59:31.970883
BYL,43.41,43.4,43.42,50000000.0,50000000.0,0,0,0,0,0,26,2026-02-04 15:59:31.970883
CLD,79.23,79.22,79.24,50000000.0,50000000.0,0,0,0,0,0,26,2026-02-04 15:59:31.970883
GGD,31.33,31.32,31.34,50000000.0,50000000.0,0,0,0,0,0,26,2026-02-04 15:59:31.970883
PNR,60.14,60.13,60.15,50000000.0,50000000.0,0,0,0,0,0,26,2026-02-04 15:59:31.970883
FSR,30.71,30.7,30.72,50000000.0,50000000.0,0,0,0,0,0,26,2026-02-04 15:59:31.970883
ATB,62.7,62.69,62.71,50000000.0,50000000.0,0,0,0,0,0,26,2026-02-04 15:59:31.970883
SPK,51.64,51.63,51.65,50000000.0,50000000.0,0,0,0,0,0,26,2026-02-04 15:59:31.970883
EEC,46.09,46.08,46.1,50000000.0,50000000.0,0,0,0,0,0,26,2026-02-04 15:59:31.970883
TGX,43.58,43.57,43.59,50000000.0,50000000.0,0,0,0,0,0,27,2026-02-04 15:59:32.505190
PHR,47.43,47.42,47.44,50000000.0,50000000.0,0,0,0,0,0,27,2026-02-04 15:59:32.505190
BYL,43.41,43.4,43.42,50000000.0,50000000.0,0,0,0,0,0,27,2026-02-04 15:59:32.505190
CLD,79.07,79.06,79.08,50000000.0,50000000.0,0,0,0,0,0,27,2026-02-04 15:59:32.505190
GGD,31.38,31.37,31.39,50000000.0,50000000.0,0,0,0,0,0,27,2026-02-04 15:59:32.505190
PNR,60.08,60.07,60.09,50000000.0,50000000.0,0,0,0,0,0,27,2026-02-04 15:59:32.505190
FSR,30.71,30.7,30.72,50000000.0,50000000.0,0,0,0,0,0,27,2026-02-04 15:59:32.505190
ATB,62.44,62.43,62.45,50000000.0,50000000.0,0,0,0,0,0,27,2026-02-04 15:59:32.505190
SPK,51.56,51.55,51.57,50000000.0,50000000.0,0,0,0,0,0,27,2026-02-04 15:59:32.505190
EEC,46.08,46.07,46.09,50000000.0,50000000.0,0,0,0,0,0,27,2026-02-04 15:59:32.505190
TGX,43.59,43.58,43.6,50000000.0,50000000.0,0,0,0,0,0,28,2026-02-04 15:59:33.550998,4.0,1.0,27.0,D2-BYL/CLD,Integration Teams Appointed,Joint integration steering committee formed with leadership from both technology and business units.
PHR,47.21,47.2,47.22,50000000.0,50000000.0,0,0,0,0,0,28,2026-02-04 15:59:33.550998,,,,,,
BYL,43.57,43.56,43.58,50000000.0,50000000.0,0,0,0,0,0,28,2026-02-04 15:59:33.550998,,,,,,
CLD,79.31,79.3,79.32,50000000.0,50000000.0,0,0,0,0,0,28,2026-02-04 15:59:33.550998,,,,,,
GGD,31.39,31.38,31.4,50000000.0,50000000.0,0,0,0,0,0,28,2026-02-04 15:59:33.550998,,,,,,
PNR,59.79,59.78,59.8,50000000.0,50000000.0,0,0,0,0,0,28,2026-02-04 15:59:33.550998,,,,,,
FSR,30.77,30.76,30.78,50000000.0,50000000.0,0,0,0,0,0,28,2026-02-04 15:59:33.550998,,,,,,
ATB,62.42,62.41,62.43,50000000.0,50000000.0,0,0,0,0,0,28,2026-02-04 15:59:33.550998,,,,,,
SPK,51.43,51.42,51.44,50000000.0,50000000.0,0,0,0,0,0,28,2026-02-04 15:59:33.550998,,,,,,
EEC,45.89,45.88,45.9,50000000.0,50000000.0,0,0,0,0,0,28,2026-02-04 15:59:33.550998,,,,,,
TGX,43.6,43.59,43.61,50000000.0,50000000.0,0,0,0,0,0,29,2026-02-04 15:59:34.595041
PHR,47.08,47.07,47.09,50000000.0,50000000.0,0,0,0,0,0,29,2026-02-04 15:59:34.595041
BYL,43.74,43.73,43.75,50000000.0,50000000.0,0,0,0,0,0,29,2026-02-04 15:59:34.595041
CLD,79.49,79.48,79.5,50000000.0,50000000.0,0,0,0,0,0,29,2026-02-04 15:59:34.595041
GGD,31.42,31.41,31.43,50000000.0,50000000.0,0,0,0,0,0,29,2026-02-04 15:59:34.595041
PNR,59.82,59.81,59.83,50000000.0,50000000.0,0,0,0,0,0,29,2026-02-04 15:59:34.595041
FSR,30.81,30.8,30.82,50000000.0,50000000.0,0,0,0,0,0,29,2026-02-04 15:59:34.595041
ATB,62.42,62.41,62.43,50000000.0,50000000.0,0,0,0,0,0,29,2026-02-04 15:59:34.595041
SPK,51.22,51.21,51.23,50000000.0,50000000.0,0,0,0,0,0,29,2026-02-04 15:59:34.595041
EEC,45.44,45.43,45.45,50000000.0,50000000.0,0,0,0,0,0,29,2026-02-04 15:59:34.595041
TGX,43.61,43.6,43.62,50000000.0,50000000.0,0,0,0,0,0,30,2026-02-04 15:59:35.644986
PHR,47.23,47.22,47.24,50000000.0,50000000.0,0,0,0,0,0,30,2026-02-04 15:59:35.644986
BYL,43.63,43.62,43.64,50000000.0,50000000.0,0,0,0,0,0,30,2026-02-04 15:59:35.644986
CLD,79.06,79.05,79.07,50000000.0,50000000.0,0,0,0,0,0,30,2026-02-04 15:59:35.644986
GGD,31.46,31.45,31.47,50000000.0,50000000.0,0,0,0,0,0,30,2026-02-04 15:59:35.644986
PNR,59.83,59.82,59.84,50000000.0,50000000.0,0,0,0,0,0,30,2026-02-04 15:59:35.644986
FSR,30.77,30.76,30.78,50000000.0,50000000.0,0,0,0,0,0,30,2026-02-04 15:59:35.644986
ATB,62.48,62.47,62.49,50000000.0,50000000.0,0,0,0,0,0,30,2026-02-04 15:59:35.644986
SPK,51.0,50.99,51.01,50000000.0,50000000.0,0,0,0,0,0,30,2026-02-04 15:59:35.644986
EEC,44.94,44.93,44.95,50000000.0,50000000.0,0,0,0,0,0,30,2026-02-04 15:59:35.644986
TGX,43.62,43.61,43.63,50000000.0,50000000.0,0,0,0,0,0,31,2026-02-04 15:59:36.694392
PHR,47.53,47.52,47.54,50000000.0,50000000.0,0,0,0,0,0,31,2026-02-04 15:59:36.694392
BYL,43.75,43.74,43.76,50000000.0,50000000.0,0,0,0,0,0,31,2026-02-04 15:59:36.694392
CLD,79.27,79.26,79.28,50000000.0,50000000.0,0,0,0,0,0,31,2026-02-04 15:59:36.694392
GGD,31.41,31.4,31.42,50000000.0,50000000.0,0,0,0,0,0,31,2026-02-04 15:59:36.694392
PNR,59.91,59.9,59.92,50000000.0,50000000.0,0,0,0,0,0,31,2026-02-04 15:59:36.694392
FSR,30.77,30.76,30.78,50000000.0,50000000.0,0,0,0,0,0,31,2026-02-04 15:59:36.694392
ATB,62.33,62.32,62.34,50000000.0,50000000.0,0,0,0,0,0,31,2026-02-04 15:59:36.694392
SPK,51.3,51.29,51.31,50000000.0,50000000.0,0,0,0,0,0,31,2026-02-04 15:59:36.694392
EEC,45.51,45.5,45.52,50000000.0,50000000.0,0,0,0,0,0,31,2026-02-04 15:59:36.694392
TGX,43.65,43.64,43.66,50000000.0,50000000.0,0,0,0,0,0,32,2026-02-04 15:59:37.736978
PHR,47.02,47.01,47.03,50000000.0,50000000.0,0,0,0,0,0,32,2026-02-04 15:59:37.736978
BYL,43.73,43.72,43.74,50000000.0,50000000.0,0,0,0,0,0,32,2026-02-04 15:59:37.736978
CLD,79.34,79.33,79.35,50000000.0,50000000.0,0,0,0,0,0,32,2026-02-04 15:59:37.736978
GGD,31.37,31.36,31.38,50000000.0,50000000.0,0,0,0,0,0,32,2026-02-04 15:59:37.736978
PNR,60.02,60.01,60.03,50000000.0,50000000.0,0,0,0,0,0,32,2026-02-04 15:59:37.736978
FSR,30.78,30.77,30.79,50000000.0,50000000.0,0,0,0,0,0,32,2026-02-04 15:59:37.736978
ATB,62.45,62.44,62.46,50000000.0,50000000.0,0,0,0,0,0,32,2026-02-04 15:59:37.736978
SPK,51.52,51.51,51.53,50000000.0,50000000.0,0,0,0,0,0,32,2026-02-04 15:59:37.736978
EEC,45.94,45.93,45.95,50000000.0,50000000.0,0,0,0,0,0,32,2026-02-04 15:59:37.736978
TGX,43.67,43.66,43.68,50000000.0,50000000.0,0,0,0,0,0,33,2026-02-04 15:59:38.780007
PHR,47.1,47.09,47.11,50000000.0,50000000.0,0,0,0,0,0,33,2026-02-04 15:59:38.780007
BYL,43.79,43.77,43.79,50000000.0,50000000.0,0,0,0,0,0,33,2026-02-04 15:59:38.780007
CLD,79.42,79.42,79.44,50000000.0,50000000.0,0,0,0,0,0,33,2026-02-04 15:59:38.780007
GGD,31.33,31.32,31.34,50000000.0,50000000.0,0,0,0,0,0,33,2026-02-04 15:59:38.780007
PNR,60.06,60.05,60.07,50000000.0,50000000.0,0,0,0,0,0,33,2026-02-04 15:59:38.780007
FSR,30.82,30.81,30.83,50000000.0,50000000.0,0,0,0,0,0,33,2026-02-04 15:59:38.780007
ATB,62.6,62.59,62.61,50000000.0,50000000.0,0,0,0,0,0,33,2026-02-04 15:59:38.780007
SPK,51.65,51.64,51.66,50000000.0,50000000.0,0,0,0,0,0,33,2026-02-04 15:59:38.780007
EEC,45.95,45.94,45.96,50000000.0,50000000.0,0,0,0,0,0,33,2026-02-04 15:59:38.780007
TGX,43.7,43.69,43.71,50000000.0,50000000.0,0,0,0,0,0,34,2026-02-04 15:59:39.829034
PHR,46.97,46.96,46.98,50000000.0,50000000.0,0,0,0,0,0,34,2026-02-04 15:59:39.829034
BYL,43.66,43.64,43.66,50000000.0,50000000.0,0,0,0,0,0,34,2026-02-04 15:59:39.829034
CLD,79.23,79.23,79.25,50000000.0,50000000.0,0,0,0,0,0,34,2026-02-04 15:59:39.829034
GGD,31.29,31.28,31.3,50000000.0,50000000.0,0,0,0,0,0,34,2026-02-04 15:59:39.829034
PNR,60.09,60.08,60.1,50000000.0,50000000.0,0,0,0,0,0,34,2026-02-04 15:59:39.829034
FSR,30.79,30.78,30.8,50000000.0,50000000.0,0,0,0,0,0,34,2026-02-04 15:59:39.829034
ATB,62.63,62.62,62.64,50000000.0,50000000.0,0,0,0,0,0,34,2026-02-04 15:59:39.829034
SPK,52.08,52.07,52.09,50000000.0,50000000.0,0,0,0,0,0,34,2026-02-04 15:59:39.829034
EEC,46.77,46.76,46.78,50000000.0,50000000.0,0,0,0,0,0,34,2026-02-04 15:59:39.829034
TGX,43.72,43.71,43.73,50000000.0,50000000.0,0,0,0,0,0,35,2026-02-04 15:59:40.870780
PHR,46.78,46.77,46.79,50000000.0,50000000.0,0,0,0,0,0,35,2026-02-04 15:59:40.870780
BYL,43.79,43.78,43.8,50000000.0,50000000.0,0,0,0,0,0,35,2026-02-04 15:59:40.870780
CLD,79.39,79.38,79.4,50000000.0,50000000.0,0,0,0,0,0,35,2026-02-04 15:59:40.870780
GGD,31.25,31.24,31.26,50000000.0,50000000.0,0,0,0,0,0,35,2026-02-04 15:59:40.870780
PNR,59.86,59.85,59.87,50000000.0,50000000.0,0,0,0,0,0,35,2026-02-04 15:59:40.870780
FSR,30.78,30.77,30.79,50000000.0,50000000.0,0,0,0,0,0,35,2026-02-04 15:59:40.870780
ATB,62.34,62.33,62.35,50000000.0,50000000.0,0,0,0,0,0,35,2026-02-04 15:59:40.870780
SPK,51.97,51.96,51.98,50000000.0,50000000.0,0,0,0,0,0,35,2026-02-04 15:59:40.870780
EEC,46.62,46.61,46.63,50000000.0,50000000.0,0,0,0,0,0,35,2026-02-04 15:59:40.870780
TGX,43.75,43.74,43.76,50000000.0,50000000.0,0,0,0,0,0,36,2026-02-04 15:59:41.908542
PHR,46.38,46.37,46.39,50000000.0,50000000.0,0,0,0,0,0,36,2026-02-04 15:59:41.908542
BYL,43.86,43.85,43.87,50000000.0,50000000.0,0,0,0,0,0,36,2026-02-04 15:59:41.908542
CLD,79.63,79.62,79.64,50000000.0,50000000.0,0,0,0,0,0,36,2026-02-04 15:59:41.908542
GGD,31.3,31.29,31.31,50000000.0,50000000.0,0,0,0,0,0,36,2026-02-04 15:59:41.908542
PNR,59.96,59.95,59.97,50000000.0,50000000.0,0,0,0,0,0,36,2026-02-04 15:59:41.908542
FSR,30.84,30.83,30.85,50000000.0,50000000.0,0,0,0,0,0,36,2026-02-04 15:59:41.908542
ATB,62.88,62.87,62.89,50000000.0,50000000.0,0,0,0,0,0,36,2026-02-04 15:59:41.908542
SPK,52.08,52.07,52.09,50000000.0,50000000.0,0,0,0,0,0,36,2026-02-04 15:59:41.908542
EEC,46.85,46.84,46.86,50000000.0,50000000.0,0,0,0,0,0,36,2026-02-04 15:59:41.908542
TGX,43.76,43.75,43.77,50000000.0,50000000.0,0,0,0,0,0,37,2026-02-04 15:59:42.948663
PHR,46.43,46.42,46.44,50000000.0,50000000.0,0,0,0,0,0,37,2026-02-04 15:59:42.948663
BYL,43.69,43.68,43.7,50000000.0,50000000.0,0,0,0,0,0,37,2026-02-04 15:59:42.948663
CLD,79.27,79.26,79.28,50000000.0,50000000.0,0,0,0,0,0,37,2026-02-04 15:59:42.948663
GGD,31.26,31.25,31.27,50000000.0,50000000.0,0,0,0,0,0,37,2026-02-04 15:59:42.948663
PNR,59.8,59.79,59.81,50000000.0,50000000.0,0,0,0,0,0,37,2026-02-04 15:59:42.948663
FSR,30.8,30.79,30.81,50000000.0,50000000.0,0,0,0,0,0,37,2026-02-04 15:59:42.948663
ATB,62.46,62.45,62.47,50000000.0,50000000.0,0,0,0,0,0,37,2026-02-04 15:59:42.948663
SPK,51.94,51.93,51.95,50000000.0,50000000.0,0,0,0,0,0,37,2026-02-04 15:59:42.948663
EEC,46.58,46.57,46.59,50000000.0,50000000.0,0,0,0,0,0,37,2026-02-04 15:59:42.948663
TGX,43.75,43.74,43.76,50000000.0,50000000.0,0,0,0,0,0,38,2026-02-04 15:59:43.984807
PHR,45.71,45.7,45.72,50000000.0,50000000.0,0,0,0,0,0,38,2026-02-04 15:59:43.984807
BYL,50.17,50.16,50.18,50000000.0,50000000.0,0,0,0,0,0,38,2026-02-04 15:59:43.984807
CLD,79.07,79.06,79.08,50000000.0,50000000.0,0,0,0,0,0,38,2026-02-04 15:59:43.984807
GGD,31.19,31.18,31.2,50000000.0,50000000.0,0,0,0,0,0,38,2026-02-04 15:59:43.984807
PNR,59.83,59.82,59.84,50000000.0,50000000.0,0,0,0,0,0,38,2026-02-04 15:59:43.984807
FSR,30.87,30.86,30.88,50000000.0,50000000.0,0,0,0,0,0,38,2026-02-04 15:59:43.984807
ATB,61.95,61.94,61.96,50000000.0,50000000.0,0,0,0,0,0,38,2026-02-04 15:59:43.984807
SPK,51.74,51.73,51.75,50000000.0,50000000.0,0,0,0,0,0,38,2026-02-04 15:59:43.984807
EEC,46.3,46.29,46.31,50000000.0,50000000.0,0,0,0,0,0,38,2026-02-04 15:59:43.984807
TGX,43.73,43.72,43.74,50000000.0,50000000.0,0,0,0,0,0,39,2026-02-04 15:59:45.018621
PHR,45.04,45.03,45.05,50000000.0,50000000.0,0,0,0,0,0,39,2026-02-04 15:59:45.018621
BYL,50.36,50.35,50.37,50000000.0,50000000.0,0,0,0,0,0,39,2026-02-04 15:59:45.018621
CLD,79.38,79.37,79.39,50000000.0,50000000.0,0,0,0,0,0,39,2026-02-04 15:59:45.018621
GGD,31.23,31.22,31.24,50000000.0,50000000.0,0,0,0,0,0,39,2026-02-04 15:59:45.018621
PNR,59.72,59.71,59.73,50000000.0,50000000.0,0,0,0,0,0,39,2026-02-04 15:59:45.018621
FSR,30.92,30.91,30.93,50000000.0,50000000.0,0,0,0,0,0,39,2026-02-04 15:59:45.018621
ATB,62.25,62.24,62.26,50000000.0,50000000.0,0,0,0,0,0,39,2026-02-04 15:59:45.018621
SPK,52.17,52.16,52.18,50000000.0,50000000.0,0,0,0,0,0,39,2026-02-04 15:59:45.018621
EEC,47.1,47.09,47.11,50000000.0,50000000.0,0,0,0,0,0,39,2026-02-04 15:59:45.018621
TGX,43.7,43.69,43.71,50000000.0,50000000.0,0,0,0,0,0,40,2026-02-04 15:59:46.057212
PHR,44.93,44.92,44.94,50000000.0,50000000.0,0,0,0,0,0,40,2026-02-04 15:59:46.057212
BYL,50.45,50.44,50.46,50000000.0,50000000.0,0,0,0,0,0,40,2026-02-04 15:59:46.057212
CLD,79.55,79.54,79.56,50000000.0,50000000.0,0,0,0,0,0,40,2026-02-04 15:59:46.057212
GGD,31.26,31.25,31.27,50000000.0,50000000.0,0,0,0,0,0,40,2026-02-04 15:59:46.057212
PNR,59.75,59.74,59.76,50000000.0,50000000.0,0,0,0,0,0,40,2026-02-04 15:59:46.057212
FSR,30.92,30.91,30.93,50000000.0,50000000.0,0,0,0,0,0,40,2026-02-04 15:59:46.057212
ATB,62.24,62.23,62.25,50000000.0,50000000.0,0,0,0,0,0,40,2026-02-04 15:59:46.057212
SPK,52.22,52.21,52.23,50000000.0,50000000.0,0,0,0,0,0,40,2026-02-04 15:59:46.057212
EEC,47.01,47.0,47.02,50000000.0,50000000.0,0,0,0,0,0,40,2026-02-04 15:59:46.057212
TGX,43.71,43.7,43.72,50000000.0,50000000.0,0,0,0,0,0,41,2026-02-04 15:59:46.598969
PHR,45.22,45.21,45.23,50000000.0,50000000.0,0,0,0,0,0,41,2026-02-04 15:59:46.598969
BYL,50.3,50.29,50.31,50000000.0,50000000.0,0,0,0,0,0,41,2026-02-04 15:59:46.598969
CLD,79.28,79.27,79.29,50000000.0,50000000.0,0,0,0,0,0,41,2026-02-04 15:59:46.598969
GGD,31.29,31.28,31.3,50000000.0,50000000.0,0,0,0,0,0,41,2026-02-04 15:59:46.598969
PNR,59.66,59.65,59.67,50000000.0,50000000.0,0,0,0,0,0,41,2026-02-04 15:59:46.598969
FSR,30.92,30.91,30.93,50000000.0,50000000.0,0,0,0,0,0,41,2026-02-04 15:59:46.598969
ATB,62.52,62.51,62.53,50000000.0,50000000.0,0,0,0,0,0,41,2026-02-04 15:59:46.598969
SPK,52.06,52.05,52.07,50000000.0,50000000.0,0,0,0,0,0,41,2026-02-04 15:59:46.598969
EEC,46.73,46.72,46.74,50000000.0,50000000.0,0,0,0,0,0,41,2026-02-04 15:59:46.598969
TGX,43.7,43.69,43.71,50000000.0,50000000.0,0,0,0,0,0,42,2026-02-04 15:59:47.637309
PHR,45.84,45.83,45.85,50000000.0,50000000.0,0,0,0,0,0,42,2026-02-04 15:59:47.637309
BYL,49.7,49.69,49.71,50000000.0,50000000.0,0,0,0,0,0,42,2026-02-04 15:59:47.637309
CLD,78.39,78.38,78.4,50000000.0,50000000.0,0,0,0,0,0,42,2026-02-04 15:59:47.637309
GGD,31.32,31.31,31.33,50000000.0,50000000.0,0,0,0,0,0,42,2026-02-04 15:59:47.637309
PNR,59.52,59.51,59.53,50000000.0,50000000.0,0,0,0,0,0,42,2026-02-04 15:59:47.637309
FSR,30.91,30.9,30.92,50000000.0,50000000.0,0,0,0,0,0,42,2026-02-04 15:59:47.637309
ATB,62.07,62.06,62.08,50000000.0,50000000.0,0,0,0,0,0,42,2026-02-04 15:59:47.637309
SPK,52.12,52.11,52.13,50000000.0,50000000.0,0,0,0,0,0,42,2026-02-04 15:59:47.637309
EEC,46.92,46.91,46.93,50000000.0,50000000.0,0,0,0,0,0,42,2026-02-04 15:59:47.637309
TGX,43.72,43.71,43.73,50000000.0,50000000.0,0,0,0,0,0,43,2026-02-04 15:59:48.675360
PHR,45.54,45.53,45.55,50000000.0,50000000.0,0,0,0,0,0,43,2026-02-04 15:59:48.675360
BYL,49.36,49.35,49.37,50000000.0,50000000.0,0,0,0,0,0,43,2026-02-04 15:59:48.675360
CLD,77.92,77.91,77.93,50000000.0,50000000.0,0,0,0,0,0,43,2026-02-04 15:59:48.675360
GGD,31.32,31.31,31.33,50000000.0,50000000.0,0,0,0,0,0,43,2026-02-04 15:59:48.675360
PNR,59.53,59.52,59.54,50000000.0,50000000.0,0,0,0,0,0,43,2026-02-04 15:59:48.675360
FSR,30.91,30.9,30.92,50000000.0,50000000.0,0,0,0,0,0,43,2026-02-04 15:59:48.675360
ATB,61.96,61.95,61.97,50000000.0,50000000.0,0,0,0,0,0,43,2026-02-04 15:59:48.675360
SPK,52.18,52.17,52.19,50000000.0,50000000.0,0,0,0,0,0,43,2026-02-04 15:59:48.675360
EEC,46.89,46.88,46.9,50000000.0,50000000.0,0,0,0,0,0,43,2026-02-04 15:59:48.675360
TGX,43.68,43.67,43.69,50000000.0,50000000.0,0,0,0,0,0,44,2026-02-04 15:59:49.720141
PHR,45.17,45.16,45.18,50000000.0,50000000.0,0,0,0,0,0,44,2026-02-04 15:59:49.720141
BYL,49.39,49.38,49.4,50000000.0,50000000.0,0,0,0,0,0,44,2026-02-04 15:59:49.720141
CLD,78.12,78.11,78.13,50000000.0,50000000.0,0,0,0,0,0,44,2026-02-04 15:59:49.720141
GGD,31.29,31.28,31.3,50000000.0,50000000.0,0,0,0,0,0,44,2026-02-04 15:59:49.720141
PNR,59.56,59.55,59.57,50000000.0,50000000.0,0,0,0,0,0,44,2026-02-04 15:59:49.720141
FSR,30.94,30.93,30.95,50000000.0,50000000.0,0,0,0,0,0,44,2026-02-04 15:59:49.720141
ATB,61.57,61.56,61.58,50000000.0,50000000.0,0,0,0,0,0,44,2026-02-04 15:59:49.720141
SPK,52.12,52.11,52.13,50000000.0,50000000.0,0,0,0,0,0,44,2026-02-04 15:59:49.720141
EEC,46.79,46.78,46.8,50000000.0,50000000.0,0,0,0,0,0,44,2026-02-04 15:59:49.720141
TGX,43.69,43.68,43.7,50000000.0,50000000.0,0,0,0,0,0,45,2026-02-04 15:59:50.760458
PHR,44.62,44.61,44.63,50000000.0,50000000.0,0,0,0,0,0,45,2026-02-04 15:59:50.760458
BYL,49.09,49.08,49.1,50000000.0,50000000.0,0,0,0,0,0,45,2026-02-04 15:59:50.760458
CLD,77.75,77.74,77.76,50000000.0,50000000.0,0,0,0,0,0,45,2026-02-04 15:59:50.760458
GGD,31.31,31.3,31.32,50000000.0,50000000.0,0,0,0,0,0,45,2026-02-04 15:59:50.760458
PNR,59.45,59.44,59.46,50000000.0,50000000.0,0,0,0,0,0,45,2026-02-04 15:59:50.760458
FSR,30.89,30.88,30.9,50000000.0,50000000.0,0,0,0,0,0,45,2026-02-04 15:59:50.760458
ATB,62.22,62.21,62.23,50000000.0,50000000.0,0,0,0,0,0,45,2026-02-04 15:59:50.760458
SPK,52.05,52.04,52.06,50000000.0,50000000.0,0,0,0,0,0,45,2026-02-04 15:59:50.760458
EEC,46.7,46.69,46.71,50000000.0,50000000.0,0,0,0,0,0,45,2026-02-04 15:59:50.760458
TGX,43.65,43.64,43.66,50000000.0,50000000.0,0,0,0,0,0,46,2026-02-04 15:59:51.809795
PHR,44.51,44.5,44.52,50000000.0,50000000.0,0,0,0,0,0,46,2026-02-04 15:59:51.809795
BYL,49.34,49.33,49.35,50000000.0,50000000.0,0,0,0,0,0,46,2026-02-04 15:59:51.809795
CLD,78.11,78.1,78.12,50000000.0,50000000.0,0,0,0,0,0,46,2026-02-04 15:59:51.809795
GGD,31.19,31.18,31.2,50000000.0,50000000.0,0,0,0,0,0,46,2026-02-04 15:59:51.809795
PNR,59.21,59.2,59.22,50000000.0,50000000.0,0,0,0,0,0,46,2026-02-04 15:59:51.809795
FSR,30.92,30.91,30.93,50000000.0,50000000.0,0,0,0,0,0,46,2026-02-04 15:59:51.809795
ATB,62.77,62.76,62.78,50000000.0,50000000.0,0,0,0,0,0,46,2026-02-04 15:59:51.809795
SPK,52.0,51.99,52.01,50000000.0,50000000.0,0,0,0,0,0,46,2026-02-04 15:59:51.809795
EEC,46.58,46.57,46.59,50000000.0,50000000.0,0,0,0,0,0,46,2026-02-04 15:59:51.809795
TGX,43.66,43.65,43.67,50000000.0,50000000.0,0,0,0,0,0,47,2026-02-04 15:59:52.852482
PHR,44.5,44.49,44.51,50000000.0,50000000.0,0,0,0,0,0,47,2026-02-04 15:59:52.852482
BYL,48.83,48.82,48.84,50000000.0,50000000.0,0,0,0,0,0,47,2026-02-04 15:59:52.852482
CLD,77.2,77.19,77.21,50000000.0,50000000.0,0,0,0,0,0,47,2026-02-04 15:59:52.852482
GGD,31.19,31.18,31.2,50000000.0,50000000.0,0,0,0,0,0,47,2026-02-04 15:59:52.852482
PNR,59.09,59.08,59.1,50000000.0,50000000.0,0,0,0,0,0,47,2026-02-04 15:59:52.852482
FSR,30.91,30.9,30.92,50000000.0,50000000.0,0,0,0,0,0,47,2026-02-04 15:59:52.852482
ATB,62.75,62.74,62.76,50000000.0,50000000.0,0,0,0,0,0,47,2026-02-04 15:59:52.852482
SPK,52.2,52.19,52.21,50000000.0,50000000.0,0,0,0,0,0,47,2026-02-04 15:59:52.852482
EEC,46.97,46.96,46.98,50000000.0,50000000.0,0,0,0,0,0,47,2026-02-04 15:59:52.852482
TGX,43.62,43.61,43.63,50000000.0,50000000.0,0,0,0,0,0,48,2026-02-04 15:59:53.888009
PHR,44.54,44.53,44.55,50000000.0,50000000.0,0,0,0,0,0,48,2026-02-04 15:59:53.888009
BYL,49.54,49.53,49.55,50000000.0,50000000.0,0,0,0,0,0,48,2026-02-04 15:59:53.888009
CLD,77.15,77.14,77.16,50000000.0,50000000.0,0,0,0,0,0,48,2026-02-04 15:59:53.888009
GGD,31.21,31.2,31.22,50000000.0,50000000.0,0,0,0,0,0,48,2026-02-04 15:59:53.888009
PNR,58.99,58.98,59.0,50000000.0,50000000.0,0,0,0,0,0,48,2026-02-04 15:59:53.888009
FSR,30.87,30.86,30.88,50000000.0,50000000.0,0,0,0,0,0,48,2026-02-04 15:59:53.888009
ATB,62.86,62.85,62.87,50000000.0,50000000.0,0,0,0,0,0,48,2026-02-04 15:59:53.888009
