news_id,period,tick,ticker,headline,body,tick,timestamp,ticker,last_price,bid_price,ask_price,BUY_ANON,SELL_ANON,BUY_IESE-1,SELL_IESE-1,SELL_LUIS-1,SELL_LUIS-3,BUY_LUIS-1,BUY_LUIS-3,SELL_CALG-1,BUY_CALG-1,BUY_UEBR-1,SELL_LUIS-2,BUY_LUIS-2
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,36,2026-02-01 11:29:22.007075,SPNG,24.85,24.91,25.01,10000.0,1813700.0,1888800.0,7500.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,36,2026-02-01 11:29:22.007075,SMMR,25.07,25.03,25.06,2500.0,2173800.0,2225700.0,,1000.0,1000.0,0,0,0,0,0,0,0
,,,,,,36,2026-02-01 11:29:22.007075,ATMN,25.16,25.07,25.15,7500.0,1686200.0,1937000.0,2500.0,,,0,0,0,0,0,0,0
,,,,,,36,2026-02-01 11:29:22.007075,WNTR,24.96,24.96,25.08,5000.0,1703900.0,1990600.0,,1000.0,,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,37,2026-02-01 11:29:23.037040,SPNG,24.85,24.92,24.98,12500.0,1697100.0,1938100.0,7500.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,37,2026-02-01 11:29:23.037040,SMMR,24.86,25.04,25.06,,2266100.0,2090800.0,,1000.0,2000.0,0,0,0,0,0,0,0
,,,,,,37,2026-02-01 11:29:23.037040,ATMN,25.3,25.09,25.3,10000.0,1456900.0,1986600.0,,1000.0,,0,0,0,0,0,0,0
,,,,,,37,2026-02-01 11:29:23.037040,WNTR,25.08,24.99,25.02,5000.0,1519300.0,1883100.0,,3000.0,1000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,38,2026-02-01 11:29:24.067127,SPNG,24.98,24.94,24.98,1805300.0,1000.0,7500.0,1810000.0,10000.0,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,38,2026-02-01 11:29:24.067127,SMMR,25.08,24.85,25.08,2383200.0,,,2351600.0,,,0,0,0,0,0,0,0
,,,,,,38,2026-02-01 11:29:24.067127,ATMN,25.37,25.09,25.27,1473300.0,1000.0,10000.0,1980100.0,,,0,0,0,0,0,0,0
,,,,,,38,2026-02-01 11:29:24.067127,WNTR,24.99,25.0,25.02,1438000.0,4000.0,5000.0,1913000.0,,1000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,39,2026-02-01 11:29:25.106893,SPNG,24.98,24.96,24.98,2000.0,1692100.0,7500.0,1687300.0,1000.0,10000.0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,39,2026-02-01 11:29:25.106893,SMMR,25.09,24.86,25.09,,2255500.0,2500.0,2408500.0,,,0,0,0,0,0,0,0
,,,,,,39,2026-02-01 11:29:25.106893,ATMN,24.99,24.99,25.26,,1844900.0,5000.0,1875300.0,,2500.0,0,0,0,0,0,0,0
,,,,,,39,2026-02-01 11:29:25.106893,WNTR,25.02,25.0,25.01,5000.0,1455300.0,2500.0,1923200.0,1000.0,,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,40,2026-02-01 11:29:26.137342,SPNG,24.94,24.96,24.97,2000.0,1692100.0,7500.0,1503400.0,3000.0,10000.0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,40,2026-02-01 11:29:26.137342,SMMR,25.01,24.86,25.01,,2256900.0,2500.0,2290600.0,,2500.0,0,0,0,0,0,0,0
,,,,,,40,2026-02-01 11:29:26.137342,ATMN,25.27,25.2,25.27,,1838100.0,5000.0,1980100.0,,,0,0,0,0,0,0,0
,,,,,,40,2026-02-01 11:29:26.137342,WNTR,25.08,25.0,25.08,7000.0,1233600.0,2500.0,1982000.0,,,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,41,2026-02-01 11:29:27.161875,SPNG,24.97,24.94,24.97,1900400.0,7500.0,1810000.0,10000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,41,2026-02-01 11:29:27.161875,SMMR,25.06,25.06,25.07,2135200.0,5000.0,2289700.0,2500.0,0,0,0,0,0,0,0,0,0
,,,,,,41,2026-02-01 11:29:27.161875,ATMN,25.27,25.21,25.23,1718100.0,7500.0,1898200.0,2500.0,0,0,0,0,0,0,0,0,0
,,,,,,41,2026-02-01 11:29:27.161875,WNTR,25.08,25.0,25.01,1852500.0,5000.0,2007700.0,,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,42,2026-02-01 11:29:28.196670,SPNG,25.03,24.97,25.03,1000.0,1787200.0,7500.0,2011500.0,5000.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,42,2026-02-01 11:29:28.196670,SMMR,25.07,24.85,25.07,,2368000.0,,2419800.0,,0,0,0,0,0,0,0,0
,,,,,,42,2026-02-01 11:29:28.196670,ATMN,25.38,25.21,25.38,,1698400.0,7500.0,2007500.0,,0,0,0,0,0,0,0,0
,,,,,,42,2026-02-01 11:29:28.196670,WNTR,25.0,25.0,25.06,,1860900.0,5000.0,1999400.0,,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,43,2026-02-01 11:29:29.207116,SPNG,24.9,24.97,25.0,1000.0,1774700.0,7500.0,2000.0,7500.0,1621200.0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,43,2026-02-01 11:29:29.207116,SMMR,24.85,24.86,24.93,,2275900.0,2500.0,,2500.0,2301200.0,0,0,0,0,0,0,0
,,,,,,43,2026-02-01 11:29:29.207116,ATMN,25.28,25.3,25.37,,1614300.0,10000.0,,2500.0,1905700.0,0,0,0,0,0,0,0
,,,,,,43,2026-02-01 11:29:29.207116,WNTR,25.05,25.05,25.06,2000.0,1625500.0,5000.0,2000.0,,1817800.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,44,2026-02-01 11:29:30.236877,SPNG,24.9,24.9,25.02,1899500.0,7500.0,7500.0,1822700.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,44,2026-02-01 11:29:30.236877,SMMR,24.85,24.86,24.93,2275600.0,2500.0,2500.0,2294700.0,0,0,0,0,0,0,0,0,0
,,,,,,44,2026-02-01 11:29:30.236877,ATMN,25.28,25.3,25.37,1614300.0,10000.0,2500.0,1890200.0,0,0,0,0,0,0,0,0,0
,,,,,,44,2026-02-01 11:29:30.236877,WNTR,25.1,25.03,25.1,1730900.0,7500.0,,1947300.0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,45,2026-02-01 11:29:31.269941,SPNG,25.1,24.91,25.1,10000.0,1774700.0,2054000.0,2500.0,,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,45,2026-02-01 11:29:31.269941,SMMR,24.93,24.83,24.93,,2398100.0,2313500.0,2500.0,,0,0,0,0,0,0,0,0
,,,,,,45,2026-02-01 11:29:31.269941,ATMN,25.46,25.2,25.34,5000.0,1830900.0,2019400.0,,,0,0,0,0,0,0,0,0
,,,,,,45,2026-02-01 11:29:31.269941,WNTR,25.1,25.07,25.1,5000.0,1730900.0,1969900.0,,1000.0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,46,2026-02-01 11:29:32.296882,SPNG,24.88,24.85,24.88,1895200.0,7500.0,2038400.0,2500.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,46,2026-02-01 11:29:32.296882,SMMR,24.93,24.9,24.93,2175300.0,2500.0,2313500.0,2500.0,1000.0,,0,0,0,0,0,0,0
,,,,,,46,2026-02-01 11:29:32.296882,ATMN,25.24,25.18,25.19,1719900.0,7500.0,1918100.0,2500.0,,,0,0,0,0,0,0,0
,,,,,,46,2026-02-01 11:29:32.296882,WNTR,24.99,24.97,24.99,1712400.0,5000.0,1717000.0,,1000.0,3000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,47,2026-02-01 11:29:33.319451,SPNG,24.8,24.8,24.88,1785200.0,10000.0,1914600.0,5000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,47,2026-02-01 11:29:33.319451,SMMR,24.86,24.89,24.92,2266500.0,2500.0,2182200.0,5000.0,0,0,0,0,0,0,0,0,0
,,,,,,47,2026-02-01 11:29:33.319451,ATMN,25.18,25.18,25.34,1722700.0,7500.0,2019400.0,,0,0,0,0,0,0,0,0,0
,,,,,,47,2026-02-01 11:29:33.319451,WNTR,24.95,24.95,25.07,1879300.0,2500.0,1991900.0,,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,48,2026-02-01 11:29:34.346805,SPNG,25.0,24.82,24.87,1000.0,10000.0,1669300.0,7500.0,1798100.0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,48,2026-02-01 11:29:34.346805,SMMR,25.01,25.0,25.01,,2500.0,2267100.0,2500.0,2285300.0,0,0,0,0,0,0,0,0
,,,,,,48,2026-02-01 11:29:34.346805,ATMN,25.18,25.19,25.33,,7500.0,1740100.0,2500.0,1895800.0,0,0,0,0,0,0,0,0
,,,,,,48,2026-02-01 11:29:34.346805,WNTR,25.05,24.96,25.02,,5000.0,1796800.0,2500.0,1904300.0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,49,2026-02-01 11:29:35.376985,SPNG,24.69,24.69,24.85,1993900.0,5000.0,1000.0,7500.0,1671000.0,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,49,2026-02-01 11:29:35.376985,SMMR,24.86,24.86,25.01,2269700.0,2500.0,1000.0,2500.0,2155100.0,,0,0,0,0,0,0,0
,,,,,,49,2026-02-01 11:29:35.376985,ATMN,25.14,25.14,25.46,1815100.0,5000.0,,,1981400.0,,0,0,0,0,0,0,0
,,,,,,49,2026-02-01 11:29:35.376985,WNTR,24.97,24.97,25.01,1598400.0,5000.0,1000.0,2500.0,1789600.0,2000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,50,2026-02-01 11:29:36.387377,SPNG,24.94,24.68,24.94,1994600.0,5000.0,1887800.0,5000.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,50,2026-02-01 11:29:36.387377,SMMR,24.86,24.95,24.99,2038900.0,5000.0,1918400.0,5000.0,1000.0,2000.0,0,0,0,0,0,0,0
,,,,,,50,2026-02-01 11:29:36.387377,ATMN,25.14,25.14,25.46,1714500.0,5000.0,1960200.0,,1000.0,,0,0,0,0,0,0,0
,,,,,,50,2026-02-01 11:29:36.387377,WNTR,25.01,25.01,25.02,1517900.0,5000.0,1883100.0,2500.0,3000.0,,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,51,2026-02-01 11:29:37.396983,SPNG,24.94,24.94,25.0,1866200.0,7500.0,1927700.0,5000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,51,2026-02-01 11:29:37.396983,SMMR,24.94,24.93,24.94,2156800.0,5000.0,2318800.0,2500.0,0,0,0,0,0,0,0,0,0
,,,,,,51,2026-02-01 11:29:37.396983,ATMN,25.04,25.15,25.43,1711500.0,7500.0,1973600.0,,0,0,0,0,0,0,0,0,0
,,,,,,51,2026-02-01 11:29:37.396983,WNTR,25.01,25.01,25.02,1808500.0,5000.0,1883100.0,2500.0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,52,2026-02-01 11:29:38.416610,SPNG,25.0,24.69,25.0,7500.0,1859000.0,1927700.0,5000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,52,2026-02-01 11:29:38.416610,SMMR,24.94,24.93,24.94,5000.0,2145300.0,2199600.0,5000.0,0,0,0,0,0,0,0,0,0
,,,,,,52,2026-02-01 11:29:38.416610,ATMN,25.15,25.04,25.09,5000.0,1822800.0,1856500.0,2500.0,0,0,0,0,0,0,0,0,0
,,,,,,52,2026-02-01 11:29:38.416610,WNTR,25.01,25.01,25.02,5000.0,1797900.0,1910000.0,2500.0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,53,2026-02-01 11:29:39.436581,SPNG,25.0,24.7,24.99,7500.0,1851100.0,7500.0,1798100.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,53,2026-02-01 11:29:39.436581,SMMR,24.94,24.93,24.94,5000.0,2133000.0,5000.0,2203800.0,0,0,0,0,0,0,0,0,0
,,,,,,53,2026-02-01 11:29:39.436581,ATMN,25.01,25.01,25.37,5000.0,1805400.0,5000.0,1767100.0,0,0,0,0,0,0,0,0,0
,,,,,,53,2026-02-01 11:29:39.436581,WNTR,25.01,25.01,25.02,5000.0,1826200.0,2500.0,1910000.0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,54,2026-02-01 11:29:40.457115,SPNG,25.1,24.62,24.64,1969200.0,5000.0,2018300.0,2500.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,54,2026-02-01 11:29:40.457115,SMMR,25.01,24.97,25.01,2149300.0,5000.0,2289700.0,2500.0,0,0,0,0,0,0,0,0,0
,,,,,,54,2026-02-01 11:29:40.457115,ATMN,25.37,25.04,25.09,1818300.0,5000.0,1762200.0,5000.0,0,0,0,0,0,0,0,0,0
,,,,,,54,2026-02-01 11:29:40.457115,WNTR,25.05,24.98,25.05,1951100.0,2500.0,1893500.0,2500.0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,55,2026-02-01 11:29:41.481342,SPNG,24.64,24.66,25.1,1983000.0,5000.0,2032900.0,2500.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,55,2026-02-01 11:29:41.481342,SMMR,24.97,24.98,25.0,1949600.0,7500.0,2170400.0,5000.0,0,0,0,0,0,0,0,0,0
,,,,,,55,2026-02-01 11:29:41.481342,ATMN,24.99,24.99,25.43,1806900.0,5000.0,1872700.0,2500.0,0,0,0,0,0,0,0,0,0
,,,,,,55,2026-02-01 11:29:41.481342,WNTR,24.99,24.98,24.99,1951100.0,2500.0,1794900.0,5000.0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,56,2026-02-01 11:29:42.509929,SPNG,25.1,24.66,24.73,1983000.0,5000.0,2035800.0,2500.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,56,2026-02-01 11:29:42.509929,SMMR,25.02,24.96,25.02,2184300.0,2500.0,2259200.0,2500.0,0,0,0,0,0,0,0,0,0
,,,,,,56,2026-02-01 11:29:42.509929,ATMN,25.14,25.18,25.43,1824500.0,5000.0,1852600.0,2500.0,0,0,0,0,0,0,0,0,0
,,,,,,56,2026-02-01 11:29:42.509929,WNTR,25.05,25.01,25.05,1967100.0,2500.0,1893500.0,2500.0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,57,2026-02-01 11:29:43.531569,SPNG,24.73,24.67,24.73,7500.0,1859000.0,1919000.0,5000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,57,2026-02-01 11:29:43.531569,SMMR,25.02,24.96,25.01,5000.0,2049000.0,2154400.0,5000.0,0,0,0,0,0,0,0,0,0
,,,,,,57,2026-02-01 11:29:43.531569,ATMN,24.9,24.9,25.5,5000.0,1825600.0,1977300.0,,0,0,0,0,0,0,0,0,0
,,,,,,57,2026-02-01 11:29:43.531569,WNTR,25.1,25.05,25.1,2500.0,1958400.0,1979500.0,,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,58,2026-02-01 11:29:44.556999,SPNG,24.72,24.66,24.72,2215400.0,2155600.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,58,2026-02-01 11:29:44.556999,SMMR,24.92,24.92,24.99,2341600.0,2371400.0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,58,2026-02-01 11:29:44.556999,ATMN,24.9,25.22,25.5,2034100.0,1977300.0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,58,2026-02-01 11:29:44.556999,WNTR,25.01,25.07,25.1,2062900.0,1990300.0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,59,2026-02-01 11:29:45.580820,SPNG,25.12,24.95,25.12,2205900.0,2115400.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,59,2026-02-01 11:29:45.580820,SMMR,24.99,24.96,24.99,2265100.0,2371400.0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,59,2026-02-01 11:29:45.580820,ATMN,24.88,25.2,25.5,2032500.0,1977300.0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,59,2026-02-01 11:29:45.580820,WNTR,25.1,25.07,25.1,2020500.0,2003200.0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,60,2026-02-01 11:29:46.616794,SPNG,25.21,25.24,25.86,931000.0,824600.0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,60,2026-02-01 11:29:46.616794,SMMR,24.99,25.01,25.03,954000.0,870000.0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,60,2026-02-01 11:29:46.616794,ATMN,25.85,25.85,26.5,789700.0,570400.0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,60,2026-02-01 11:29:46.616794,WNTR,26.18,25.71,25.85,802700.0,743900.0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,61,2026-02-01 11:29:47.646808,SPNG,25.24,25.25,25.38,2500.0,931000.0,1033900.0,,,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,61,2026-02-01 11:29:47.646808,SMMR,25.13,25.01,25.11,,1191000.0,870600.0,3000.0,,0,0,0,0,0,0,0,0
,,,,,,61,2026-02-01 11:29:47.646808,ATMN,25.85,25.78,25.81,2500.0,1204700.0,769200.0,,2500.0,0,0,0,0,0,0,0,0
,,,,,,61,2026-02-01 11:29:47.646808,WNTR,26.28,26.28,26.55,2500.0,912600.0,705800.0,,2500.0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,62,2026-02-01 11:29:48.677156,SPNG,25.15,25.15,25.38,898300.0,1220000.0,2500.0,,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,62,2026-02-01 11:29:48.677156,SMMR,25.0,25.08,25.11,991000.0,870600.0,,5000.0,,,0,0,0,0,0,0,0
,,,,,,62,2026-02-01 11:29:48.677156,ATMN,25.85,25.78,25.81,1395800.0,870700.0,2500.0,1000.0,2500.0,1000.0,0,0,0,0,0,0,0
,,,,,,62,2026-02-01 11:29:48.677156,WNTR,26.23,25.72,26.23,802700.0,990000.0,2500.0,,2500.0,1000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,63,2026-02-01 11:29:49.700214,SPNG,25.15,25.17,25.2,1000.0,2500.0,898300.0,1000.0,1577400.0,5000.0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,63,2026-02-01 11:29:49.700214,SMMR,24.91,25.04,25.06,1000.0,,1007300.0,1000.0,1091800.0,,0,0,0,0,0,0,0
,,,,,,63,2026-02-01 11:29:49.700214,ATMN,26.13,26.11,26.13,2000.0,2500.0,1742400.0,,785100.0,,0,0,0,0,0,0,0
,,,,,,63,2026-02-01 11:29:49.700214,WNTR,26.32,26.19,26.31,,5000.0,997600.0,1000.0,1018500.0,5000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,64,2026-02-01 11:29:50.729223,SPNG,25.15,25.15,25.2,946100.0,2000.0,1632200.0,5000.0,,,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,64,2026-02-01 11:29:50.729223,SMMR,24.99,24.99,25.06,1106800.0,2000.0,1091800.0,,,,0,0,0,0,0,0,0
,,,,,,64,2026-02-01 11:29:50.729223,ATMN,26.13,25.98,26.13,1718300.0,1000.0,785100.0,,5000.0,2000.0,0,0,0,0,0,0,0
,,,,,,64,2026-02-01 11:29:50.729223,WNTR,26.09,26.09,26.12,918400.0,2000.0,1238700.0,5000.0,5000.0,1000.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,65,2026-02-01 11:29:51.749671,SPNG,25.18,24.9,25.05,1087100.0,1812600.0,5000.0,,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,65,2026-02-01 11:29:51.749671,SMMR,25.18,24.89,25.04,1040800.0,1139900.0,,,0,0,0,0,0,0,0,0,0
,,,,,,65,2026-02-01 11:29:51.749671,ATMN,25.78,25.78,25.84,1742800.0,1072000.0,2500.0,2500.0,0,0,0,0,0,0,0,0,0
,,,,,,65,2026-02-01 11:29:51.749671,WNTR,26.05,26.09,26.13,1110400.0,1238700.0,5000.0,5000.0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,66,2026-02-01 11:29:52.782542,SPNG,25.19,24.91,25.04,2500.0,1223700.0,7500.0,1724900.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,66,2026-02-01 11:29:52.782542,SMMR,25.03,25.18,25.23,2500.0,1165700.0,,1124200.0,0,0,0,0,0,0,0,0,0
,,,,,,66,2026-02-01 11:29:52.782542,ATMN,26.06,26.05,26.06,2500.0,1851100.0,5000.0,1131700.0,0,0,0,0,0,0,0,0,0
,,,,,,66,2026-02-01 11:29:52.782542,WNTR,26.09,26.09,26.13,5000.0,1110400.0,5000.0,1337600.0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,67,2026-02-01 11:29:53.813899,SPNG,25.21,24.91,25.21,2500.0,1358400.0,1812800.0,5000.0,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,67,2026-02-01 11:29:53.813899,SMMR,25.18,25.18,25.23,2500.0,1165700.0,1453300.0,,0,0,0,0,0,0,0,0,0
,,,,,,67,2026-02-01 11:29:53.813899,ATMN,25.76,25.76,26.05,2500.0,1662700.0,1323700.0,5000.0,0,0,0,0,0,0,0,0,0
,,,,,,67,2026-02-01 11:29:53.813899,WNTR,26.09,26.09,26.1,5000.0,1296900.0,1506600.0,5000.0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,68,2026-02-01 11:29:54.847994,SPNG,25.38,24.88,25.38,1384200.0,1771900.0,2500.0,,0,0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,68,2026-02-01 11:29:54.847994,SMMR,25.12,25.12,25.17,1160000.0,1565900.0,2500.0,2500.0,0,0,0,0,0,0,0,0,0
,,,,,,68,2026-02-01 11:29:54.847994,ATMN,25.76,25.79,26.0,1768300.0,1524800.0,7500.0,5000.0,0,0,0,0,0,0,0,0,0
,,,,,,68,2026-02-01 11:29:54.847994,WNTR,26.06,26.06,26.13,1192300.0,1518000.0,5000.0,5000.0,0,0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,69,2026-02-01 11:29:55.880586,SPNG,25.38,24.89,24.9,2500.0,1622400.0,1000.0,1000.0,5000.0,1709200.0,0,0,0,0,0,0,0
1.0,1.0,1.0,,Welcome to the RITC 2026 Alogithmic Market Making Case - practice server,,69,2026-02-01 11:29:55.880586,SMMR,24.8,24.44,24.8,,1152400.0,,,5000.0,1694500.0,0,0,0,0,0,0,0
,,,,,,69,2026-02-01 11:29:55.880586,ATMN,25.79,25.79,25.99,5000.0,1871900.0,,,10000.0,1544200.0,0,0,0,0,0,0,0
,,,,,,69,2026-02-01 11:29:55.880586,WNTR,26.11,26.11,26.26,5000.0,1296400.0,1000.0,,5000.0,1433800.0,0,0,0,0,0,0,0
2.0,1.0,1.0,,Aggregate Position Limit,Your CRO has set the aggregate position limit to 10000 shares for this week.,70,2026-02-01 11:29:56.913864,SPNG,24.89,24.9,24.92,3000.0,2500.0,1821700.0,1000.0,1801000.0,2500.0,0,0,0,0,0,0,0
