WNTR,27.21,27.16,27.21,1113400.0,2000.0,1709400.0,770.0,,,770.0,8269.0,,250.0,6000.0,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,2026-02-06 10:41:11.012771
SPNG,26.26,26.2,26.26,2059400.0,884200.0,2000.0,2000.0,10000.0,2000.0,10552.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-06 10:41:12.087232
SMMR,23.34,23.33,23.34,1890800.0,1997600.0,,,,1000.0,,358.0,2000.0,649.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-06 10:41:12.087232
ATMN,24.73,24.73,24.74,1540700.0,1544100.0,,,,1000.0,2740.0,5000.0,2000.0,710.0,6000.0,697.0,250.0,1000.0,6000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-06 10:41:12.087232
WNTR,27.23,27.16,27.23,1584600.0,1681500.0,,4000.0,,,,,,,,770.0,5750.0,1331.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2026-02-06 10:41:12.087232
SPNG,26.75,26.42,26.75,6000.0,500.0,1769600.0,612.0,1564900.0,2379.0,2000.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-06 10:41:13.189346
SMMR,23.5,23.35,23.49,6000.0,6000.0,1766400.0,,2036100.0,5000.0,,5000.0,440.0,2000.0,1000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-06 10:41:13.189346
ATMN,24.73,24.64,24.7,,6000.0,1540700.0,697.0,1928800.0,,,5000.0,,2000.0,2000.0,2000.0,710.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-06 10:41:13.189346
WNTR,27.22,27.17,27.2,6000.0,6000.0,1034200.0,770.0,1489900.0,5000.0,4000.0,10415.0,,2000.0,2000.0,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,2026-02-06 10:41:13.189346
SPNG,26.2,26.46,26.48,6000.0,6000.0,612.0,1680400.0,2000.0,679.0,556.0,4000.0,6000.0,1227400.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-06 10:41:14.271492
SMMR,23.48,23.48,23.5,6000.0,6000.0,719.0,1394100.0,2000.0,,,2000.0,,2174700.0,5108.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-06 10:41:14.271492
ATMN,24.86,24.73,24.76,6000.0,1000.0,697.0,1291200.0,4000.0,,5000.0,,6000.0,1749700.0,1913.0,2000.0,500.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-06 10:41:14.271492
WNTR,27.08,27.15,27.16,5750.0,6000.0,,1570300.0,,,5000.0,4000.0,,1598300.0,,1000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2026-02-06 10:41:14.271492
SPNG,26.46,26.36,26.44,250.0,679.0,1794000.0,2000.0,1833900.0,655.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-06 10:41:15.353347
SMMR,23.26,23.35,23.36,6000.0,740.0,1672300.0,2000.0,1728200.0,663.0,5000.0,1000.0,10000.0,5000.0,1000.0,10000.0,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-06 10:41:15.353347
ATMN,24.6,24.6,24.94,,,2016200.0,2000.0,1941800.0,620.0,,2000.0,,,,,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-06 10:41:15.353347
WNTR,27.06,27.14,27.2,6000.0,,1688700.0,2000.0,1604600.0,,,,,5000.0,,,2000.0,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2026-02-06 10:41:15.353347
SPNG,26.72,26.45,26.71,5000.0,6000.0,679.0,1000.0,1565300.0,2000.0,5000.0,565.0,1641100.0,1000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-06 10:41:16.427091
SMMR,23.22,23.45,23.48,,,,1000.0,2334400.0,,5000.0,663.0,1966900.0,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-06 10:41:16.427091
ATMN,24.59,24.54,24.59,,,596.0,,2089900.0,,,710.0,1832500.0,,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-06 10:41:16.427091
WNTR,27.04,27.04,27.13,,,,1000.0,1678600.0,2000.0,8338.0,770.0,1415000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,2026-02-06 10:41:16.427091
SPNG,26.18,26.46,26.51,679.0,1904.0,1697300.0,2000.0,1726900.0,10000.0,500.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-06 10:41:17.010507
SMMR,23.5,23.45,23.47,,,2334400.0,,2101000.0,,,1000.0,228.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-06 10:41:17.010507
ATMN,24.59,24.54,24.58,,,2206900.0,,1832500.0,,,,710.0,4000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-06 10:41:17.010507
WNTR,27.13,27.13,27.14,,5000.0,1582700.0,2000.0,1886500.0,,,2000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,2026-02-06 10:41:17.010507
SPNG,26.51,26.69,26.71,1888100.0,2000.0,641.0,10000.0,1854100.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-06 10:41:18.071660
SMMR,23.22,23.33,23.42,2321500.0,,705.0,,2196900.0,740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-06 10:41:18.071660
ATMN,24.93,24.93,24.98,2058000.0,,697.0,,2025400.0,710.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-06 10:41:18.071660
WNTR,27.24,27.13,27.24,1762900.0,,651.0,,1926200.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,2026-02-06 10:41:18.071660
SPNG,26.76,26.19,26.76,2000.0,1962600.0,1853800.0,624.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-06 10:41:19.145415
SMMR,23.22,23.22,23.45,,2450100.0,2333300.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-06 10:41:19.145415
ATMN,24.54,24.77,24.85,2000.0,1959400.0,1923000.0,710.0,597.0,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-06 10:41:19.145415
WNTR,27.01,27.01,27.11,,1901800.0,1807600.0,770.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,2026-02-06 10:41:19.145415
SPNG,26.76,26.65,0.0,679.0,200000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-06 10:41:20.211858
SMMR,23.42,24.61,0.0,,200000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-06 10:41:20.211858
ATMN,24.87,24.77,0.0,597.0,200000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-06 10:41:20.211858
WNTR,25.2,25.2,27.07,,200000.0,770.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2026-02-06 10:41:20.211858
SPNG,25.46,25.26,25.31,5000.0,1085800.0,5000.0,1036900.0,1000.0,182.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2026-02-06 10:41:21.297440
SMMR,24.61,24.61,24.67,,1038800.0,,964000.0,1000.0,,384.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2026-02-06 10:41:21.297440
ATMN,24.36,24.48,24.8,,885000.0,,929700.0,2000.0,710.0,,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2026-02-06 10:41:21.297440
WNTR,25.5,25.5,25.54,,824500.0,,803300.0,500.0,513.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,2026-02-06 10:41:21.297440
SPNG,24.96,24.97,25.15,10000.0,1127000.0,13899.0,1237400.0,182.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2026-02-06 10:41:22.381007
SMMR,24.76,24.61,24.76,,1066600.0,,990400.0,,384.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2026-02-06 10:41:22.381007
ATMN,24.36,24.48,24.57,1124.0,885000.0,,1253500.0,710.0,,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2026-02-06 10:41:22.381007
WNTR,25.5,25.21,25.24,5162.0,849000.0,5000.0,1206200.0,513.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,2026-02-06 10:41:22.381007
SPNG,24.51,24.12,24.23,2000.0,1444400.0,2000.0,1354500.0,3899.0,182.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,2026-02-06 10:41:23.481359
SMMR,24.61,24.61,24.74,,966600.0,,1082600.0,8478.0,,384.0,500.0,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,2026-02-06 10:41:23.481359
ATMN,24.57,24.36,24.57,,1013700.0,,1253500.0,,710.0,,1900.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,2026-02-06 10:41:23.481359
WNTR,25.34,25.2,25.33,,942900.0,,1109900.0,5000.0,513.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,2026-02-06 10:41:23.481359
SPNG,25.32,24.12,25.32,2000.0,1563700.0,1133200.0,182.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,2026-02-06 10:41:24.048560
SMMR,24.59,24.59,24.73,,974200.0,1082600.0,,384.0,500.0,2000.0,8478.0,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,2026-02-06 10:41:24.048560
ATMN,24.3,24.26,24.3,,913700.0,1380900.0,710.0,,,,,1900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,2026-02-06 10:41:24.048560
WNTR,25.2,25.2,25.34,,842900.0,1193200.0,513.0,,975.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,2026-02-06 10:41:24.048560
SPNG,24.47,24.47,25.32,1879000.0,4000.0,1133200.0,182.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2026-02-06 10:41:25.130859
SMMR,24.59,24.63,24.72,974200.0,,1454600.0,,5000.0,384.0,1000.0,8478.0,2000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2026-02-06 10:41:25.130859
ATMN,24.85,24.85,24.86,1376300.0,,1125700.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2026-02-06 10:41:25.130859
WNTR,25.2,25.0,25.13,832400.0,,1389600.0,513.0,5000.0,,,5000.0,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,2026-02-06 10:41:25.130859
SPNG,24.47,24.47,24.48,2005200.0,6000.0,6000.0,4000.0,6000.0,5351.0,1368800.0,182.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2026-02-06 10:41:26.226991
SMMR,24.75,24.52,24.61,876700.0,6000.0,6000.0,,6000.0,1988.0,1561600.0,,1000.0,1000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2026-02-06 10:41:26.226991
ATMN,24.85,24.36,24.44,1251600.0,,6000.0,,6000.0,,1546800.0,,,,2000.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2026-02-06 10:41:26.226991
WNTR,25.16,25.2,25.32,932700.0,6000.0,6000.0,2000.0,6000.0,5000.0,1306300.0,513.0,,,4000.0,2499.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,2026-02-06 10:41:26.226991
SPNG,24.44,24.25,24.29,250.0,2169900.0,4000.0,1228500.0,250.0,250.0,2000.0,5351.0,182.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,2026-02-06 10:41:27.308047
SMMR,24.56,24.53,24.56,,1140200.0,,1347500.0,250.0,250.0,2000.0,7435.0,,5000.0,500.0,500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,2026-02-06 10:41:27.308047
ATMN,24.26,24.26,24.51,,1129100.0,,1546800.0,,6000.0,2000.0,5000.0,,339.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,2026-02-06 10:41:27.308047
WNTR,25.15,25.09,25.12,,940000.0,,1337200.0,250.0,,4000.0,5000.0,513.0,,975.0,975.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,2026-02-06 10:41:27.308047
SPNG,24.79,24.8,25.1,10000.0,1890000.0,6000.0,2250.0,2000.0,1502200.0,10000.0,351.0,182.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2026-02-06 10:41:28.365488
SMMR,24.47,24.47,24.55,10000.0,1102500.0,,,,1109900.0,10000.0,10935.0,,1000.0,2000.0,6000.0,6000.0,1000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2026-02-06 10:41:28.365488
ATMN,24.57,24.58,24.66,10000.0,1158600.0,,6000.0,,1357800.0,10000.0,5774.0,,907.0,2000.0,,,907.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2026-02-06 10:41:28.365488
WNTR,25.25,25.25,25.29,,1058000.0,500.0,,2000.0,1448200.0,,5000.0,513.0,487.0,4000.0,,,487.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,2026-02-06 10:41:28.365488
SPNG,24.79,24.47,24.52,6000.0,6000.0,2267900.0,2000.0,250.0,351.0,1558100.0,182.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,2026-02-06 10:41:29.415193
SMMR,24.61,24.61,24.62,,,1473600.0,,,,1776700.0,,2000.0,6000.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,2026-02-06 10:41:29.415193
ATMN,24.26,24.18,24.21,,,1237600.0,,6000.0,5774.0,1246200.0,,2000.0,250.0,10000.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,2026-02-06 10:41:29.415193
WNTR,25.25,25.16,25.17,6000.0,6000.0,940000.0,2000.0,6000.0,5000.0,1310200.0,513.0,4000.0,,,3900.0,3900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,2026-02-06 10:41:29.415193
SPNG,24.62,24.64,24.76,5000.0,1979000.0,2000.0,6000.0,6000.0,5105.0,1585400.0,182.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2026-02-06 10:41:30.479210
SMMR,24.57,24.55,24.57,,1596400.0,2000.0,,,,1683900.0,,1890.0,4000.0,500.0,1890.0,250.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2026-02-06 10:41:30.479210
ATMN,24.27,24.19,24.2,8268.0,1478100.0,,,,5000.0,1549900.0,,,2000.0,,,6000.0,2790.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2026-02-06 10:41:30.479210
WNTR,25.09,25.1,25.13,,940000.0,2000.0,500.0,,5000.0,1435300.0,513.0,975.0,4000.0,,975.0,500.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2026-02-06 10:41:30.479210
SPNG,24.79,24.79,24.94,1958300.0,6000.0,2000.0,5000.0,950.0,1959700.0,182.0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2026-02-06 10:41:31.551467
SMMR,24.75,24.61,24.75,1820700.0,6000.0,2000.0,,1890.0,2020100.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2026-02-06 10:41:31.551467
ATMN,24.3,24.19,24.26,1478100.0,,2000.0,,,1888900.0,,5000.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2026-02-06 10:41:31.551467
WNTR,25.0,25.01,25.11,1008000.0,,,5000.0,975.0,1143200.0,,7751.0,4000.0,6000.0,6000.0,975.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,2026-02-06 10:41:31.551467
SPNG,24.75,24.52,24.65,6000.0,6000.0,2395000.0,1896300.0,5000.0,182.0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,2026-02-06 10:41:32.108073
SMMR,24.64,24.69,24.74,,6000.0,1712000.0,2148900.0,,,4000.0,1890.0,1890.0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,2026-02-06 10:41:32.108073
ATMN,24.48,24.48,24.63,,6000.0,1605400.0,1844600.0,5000.0,,2000.0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,2026-02-06 10:41:32.108073
